objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv,mjd_sequential,month_sin,month_cos,x_cord,y_cord,z_cord,class_GALAXY,class_QUASAR,class_STAR,r_standard,g_standard,mjd_sequential_standard,month_sin_standard,month_cos_standard,x_cord_standard,y_cord_standard,z_cord_standard
1237648720132047246,123.085747,-0.998635254,17.4713,16.37209,16.07573,15.97894,15.97737,756,1,48,0.845479,0,STAR,0.000258006,53003,-0.001171596,0.0035966,1395,-2.4492935982947064e-16,1.0,-0.5458106362653107,0.8377272787513615,-0.017428590748977905,0.0,0.0,1.0,-0.7241449474003949,-1.0425526205315259,0.02865505358111264,-1.4437860672719387,1.7830054157949091,0.7616644688958676,1.9538844522210022,-0.6274366024129286
1237648721757929654,157.9355788,0.212881635,18.72704,17.66169,17.19697,16.88467,16.64874,756,4,281,0.9058362,1,GALAXY,0.09655832,51957,-0.002286261,-0.003214394,349,0.8660254037844386,0.5000000000000001,-0.9267556782606399,0.3756462538653529,0.0037154768991758957,1.0,0.0,0.0,0.33842896737726524,0.3137138909636166,-0.6247078391735598,0.44194513800504115,0.9341062672914372,-0.4320500407444632,1.0358798414690193,-0.016942502408018315
1237648722307055881,185.9060331,0.675119784,18.86691,17.53382,16.76609,16.39353,16.09658,756,5,468,0.8699034,1,GALAXY,0.1124102,51990,0.000259809,-0.000287478,382,1.0,6.123233995736766e-17,-0.994622936804779,-0.10289013282054542,0.01178279041683606,1.0,0.0,0.0,-0.06990631177742078,0.17923358790461702,-0.6040950519260415,0.7336687706999448,0.08520711878796479,-0.6447162322489162,0.08518378226897015,0.21598558822128977
1237648722311118946,195.1423461,0.785160358,19.51528,18.68852,18.40643,18.32064,18.3078,756,5,530,0.7941496,1,STAR,6.888388e-05,55325,-0.002716321,0.001408051,3717,0.49999999999999994,-0.8660254037844387,-0.9651892005067055,-0.26119347122670555,0.01370320450736403,0.0,0.0,1.0,1.4846069907861594,1.3936263770046817,1.4790457199064946,-0.35505864828599676,-1.385129336922007,-0.5524838254221899,-0.2293134308337241,0.2714338345730739
1237648721232593037,184.1892206,-0.103487046,18.75854,17.45191,16.84739,16.52151,16.25487,756,3,457,0.8888036,1,GALAXY,0.04027047,52023,-0.003665009,0.004123662,415,0.8660254037844387,-0.4999999999999998,-0.9973266115152681,-0.07305044589760992,-0.0018061887038011762,1.0,0.0,0.0,0.007139868586663866,0.0930892098365625,-0.5834822646785232,0.44194513800504137,-0.7636920297155072,-0.6531883617570307,0.144465528766585,-0.17636992805342827
1237648722833178812,161.3447442,1.124387953,17.8367,16.52532,15.88853,15.55103,15.19344,756,6,304,0.8337004,0,GALAXY,0.01640346,52022,0.01010313,-0.01728352,414,0.8660254037844387,-0.4999999999999998,-0.9472779330045353,0.31981159302249396,0.01962301228328388,1.0,0.0,0.0,-0.9015501745117882,-0.8814013196968473,-0.5841068945951146,0.44194513800504137,-0.7636920297155072,-0.49635777692081035,0.9249545419370548,0.4423568461950982
1237648721205919820,123.2783548,-0.155495066,19.1923,19.64128,20.11866,20.59825,20.74779,756,3,50,0.8707169,1,QUASAR,1.489723,53846,0.005548278,0.008601419,2238,0.8660254037844387,-0.4999999999999998,-0.5487050068338004,0.836011632835128,-0.0027138975408771224,0.0,1.0,0.0,3.107248828483486,2.395639777665436,0.5552180732677177,0.44194513800504137,-0.7636920297155072,0.7525947822928207,1.9504760221477078,-0.20257826690186972
1237649918427529256,11.84148995,13.75800037,18.99192,17.76341,17.20069,16.95889,16.83418,1035,1,42,0.8396634,1,STAR,-0.000242127,54746,0.000861036,0.000812222,3138,-0.8660254037844386,0.5000000000000001,0.9506384952197542,0.1993172733386545,0.23782152121951802,0.0,0.0,1.0,0.3419543276596082,0.42069235680518474,1.1173849982000363,-3.3295172725489173,0.9341062672914372,5.450879038629775,0.6855715439737095,6.742417201283435
1237648720132571670,124.1512739,-0.906995291,19.56588,18.26415,17.73959,17.50406,17.37696,756,1,56,0.8613555,1,STAR,0.000239922,53003,0.000645106,0.000394017,1395,-2.4492935982947064e-16,1.0,-0.5613094630351018,0.8274546011865154,-0.01582939299248807,0.0,0.0,1.0,0.8526577298515376,0.947318359415357,0.02865505358111264,-1.4437860672719387,1.7830054157949091,0.7130979504799947,1.9334759851742898,-0.581262857071011
1237648721206313490,124.191805,-0.026580228,19.54066,19.43838,19.77019,20.09426,20.29061,756,3,56,0.8678427,1,STAR,-2.2e-05,53846,0.001973793,0.001870835,2238,0.8660254037844387,-0.4999999999999998,-0.5619650145184749,0.8271608714406546,-0.0004639124778906482,0.0,0.0,1.0,2.7770116517126167,2.1822507615500797,0.5552180732677177,0.44194513800504137,-0.7636920297155072,0.7110437399476304,1.9328924397645173,-0.1376142954981765
1237648721206117063,123.8026304,-0.05107496,19.41149,18.50567,18.24582,18.15226,18.10762,756,3,53,0.8751869,1,STAR,0.000767627,53846,-0.002088196,0.004363438,2238,0.8660254037844387,-0.4999999999999998,-0.5563335436542147,0.8309585991881024,-0.0008914260992638154,0.0,0.0,1.0,1.3324005082735466,1.2013238555818457,0.5552180732677177,0.44194513800504137,-0.7636920297155072,0.7286902971677309,1.9404372888164727,-0.14995792529841698
1237648704052330605,211.0505219,-0.223608851,19.25729,19.12808,18.83389,18.70399,18.61511,752,3,451,0.8903704,1,QUASAR,1.222245,51688,-0.000698097,-0.000622458,80,0.49999999999999994,-0.8660254037844387,-0.8567062962483178,-0.5157897739342219,-0.003902700779429857,0.0,1.0,0.0,1.8897012129070778,1.855909649176522,-0.7927332867366639,-0.35505864828599676,-1.385129336922007,-0.2125460323408771,-0.7351134251606158,-0.23690266347872913
1237648720132309568,123.549925,-0.984287712,19.43314,18.25849,18.16389,18.17313,18.23155,756,1,52,0.8581104,1,STAR,8.465456e-05,53003,-0.000484938,-0.000905037,1395,-2.4492935982947064e-16,1.0,-0.5525818377481555,0.8332815979442004,-0.01717821639259799,0.0,0.0,1.0,1.254757291087455,0.9413657629086373,0.02865505358111264,-1.4437860672719387,1.7830054157949091,0.7404464963100238,1.9450523313177206,-0.6202075266312017
1237648721232199697,183.3104005,-0.017838205,18.51692,17.4726,17.13642,17.02613,16.98805,756,3,451,0.8799449,1,STAR,-8.16e-07,51615,0.000960792,0.000878159,7,1.0,6.123233995736766e-17,-0.9983313025890403,-0.057745245182054206,-0.00031133540486610515,0.0,0.0,1.0,0.2810470950396868,0.11484878964645101,-0.8383312706478409,0.7336687706999448,0.08520711878796479,-0.6563366224777535,0.17487198146355687,-0.13320892731512327
1237648720166715666,202.2414928,-0.924978846,19.12609,18.18032,17.54087,17.2085,17.01162,756,1,577,0.8049307,1,GALAXY,0.1684474,51959,-0.006357687,-0.01224445,351,0.8660254037844386,0.5000000000000001,-0.9254761002196302,-0.37846186624908723,-0.01614322512767796,1.0,0.0,0.0,0.6643352579948304,0.8591547259951948,-0.6234585793403769,0.44194513800504115,0.9341062672914372,-0.42804040495613577,-0.4622875663818961,-0.5903241536064532
1237648703512707094,204.7319607,-0.801992581,18.40248,16.76351,15.96425,15.52883,15.23378,752,2,409,0.8795446,1,GALAXY,0.08631681,51671,0.003185687,-0.000312125,63,0.49999999999999994,-0.8660254037844387,-0.9081859652375401,-0.4183328074908356,-0.013996954039825503,1.0,0.0,0.0,-0.8297920345712181,-0.6308979695316587,-0.8033519953187188,-0.35505864828599676,-1.385129336922007,-0.3738607130676301,-0.5414981505082963,-0.5283547228446549
1237648704050298928,206.4494803,-0.389824174,17.98895,17.72036,17.426,17.42489,17.39828,752,3,420,0.9182742,1,QUASAR,1.09649,55605,0.001605007,0.001064368,3997,0.8660254037844386,0.5000000000000001,-0.8953067194224468,-0.4453982356597891,-0.006803662849009827,0.0,1.0,0.0,0.555475544115096,0.3754168657072729,1.6539420965521048,0.44194513800504115,0.9341062672914372,-0.3335028112501549,-0.5952683477528277,-0.32066233816796724
1237648705128890612,217.5402104,0.581073778,18.86883,17.42883,16.55265,16.1449,15.82446,752,5,494,0.8558916,0,GALAXY,0.1359299,51613,-0.001660665,-0.002333665,5,1.0,6.123233995736766e-17,-0.7928851367370637,-0.6092867226440195,0.010141476774000622,1.0,0.0,0.0,-0.2721785963642551,0.06881607779150344,-0.8395805304810238,0.7336687706999448,0.08520711878796479,-0.012558538786391802,-0.9208614333762952,0.1685958280350045
1237648721231937747,182.8242017,-0.036803399,19.1663,18.48536,17.73448,17.25782,17.00974,756,3,447,0.8950251,1,QUASAR,0.181084,52023,-0.001912165,-0.001003344,415,0.8660254037844387,-0.4999999999999998,-0.9987852080768855,-0.049271650323144116,-0.0006423404443034358,0.0,1.0,0.0,0.8478150978507956,1.1799639200603937,-0.5834822646785232,0.44194513800504137,-0.7636920297155072,-0.6577589629917765,0.1917062566905968,-0.14276605828022532
1237648705132691481,226.1675713,0.604517705,17.60564,15.6884,14.79852,14.34542,14.01396,752,5,552,0.9099941,1,GALAXY,0.04017343,51990,-0.002125755,0.001165492,382,1.0,6.123233995736766e-17,-0.6925130232911607,-0.7213282171165578,0.01055062858716444,1.0,0.0,0.0,-1.9345281211126912,-1.7615863141141208,-0.6040950519260415,0.7336687706999448,0.08520711878796479,0.3019635968898322,-1.1434514186428537,0.18040929610081594
1237648721759043703,160.4570251,0.313446756,19.11273,17.50094,16.68041,16.22015,15.87364,756,4,298,0.9000597,1,GALAXY,0.05999361,51910,0.003577179,0.007613505,302,0.49999999999999994,0.8660254037844387,-0.9423767509057045,0.3345087911162419,0.005470650633905685,1.0,0.0,0.0,-0.15110331957071202,0.14465383999987252,-0.6540654452533586,-0.35505864828599676,1.5555435744979365,-0.48099962406201674,0.9541530913008255,0.03373474793788098
1237648720132833312,124.760963,-0.950396112,15.72248,14.61804,14.29411,14.20289,14.18674,756,1,60,0.8746254,1,STAR,4.775047e-05,53816,0.00123034,0.00209771,2208,1.0,6.123233995736766e-17,-0.5700755303089909,0.821424840413947,-0.016586780695615262,0.0,0.0,1.0,-2.412546126493341,-2.887279105091121,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.6856289443406444,1.9214968129234604,-0.6031309636184187
1237648705127645405,214.7027621,0.496449859,18.51891,17.25058,16.68086,16.34006,16.16329,752,5,475,0.8269807,1,GALAXY,0.05325393,51609,-0.01345604,0.003523291,1,1.0,6.123233995736766e-17,-0.8220857356647094,-0.5692977852899423,0.008664576191611624,1.0,0.0,0.0,-0.1506768646978474,-0.11864864435025517,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.10406039545196812,-0.8414164293768969,0.12595317729977445
1237648721756094689,153.7663828,0.35221447,19.08798,17.36529,16.47758,15.97513,15.57111,756,4,253,0.8897897,1,GALAXY,0.06261506,51909,-0.001386922,-0.000923225,301,-2.4492935982947064e-16,1.0,-0.8969822217110678,0.4420238738872129,0.0061472634576743195,1.0,0.0,0.0,-0.3433207459329105,0.001991345982879861,-0.6546900751699501,-1.4437860672719387,1.7830054157949091,-0.33875309980197965,1.1677505696510364,0.053270635912325684
1237648704055410972,218.0919575,-0.22670086,18.5898,17.20307,16.45268,16.01735,15.69422,752,3,498,0.8355098,1,GALAXY,0.05533594,51637,-0.00661179,0.00300163,29,0.8660254037844387,-0.4999999999999998,-0.7870154658478465,-0.616920579418184,-0.003956666100292422,1.0,0.0,0.0,-0.3669179155647132,-0.16861469735981854,-0.8245894124828287,0.44194513800504137,-0.7636920297155072,0.005834432731420828,-0.9360274223242986,-0.23846080784998708
1237648704587104409,206.3141523,0.143842455,18.35759,18.69835,19.15792,19.16035,18.92554,752,4,419,0.9269044,1,STAR,3.053408e-05,55630,0.001286859,0.000320145,4022,1.0,6.123233995736766e-17,-0.896374137766815,-0.4432912162710391,0.002510521806708408,0.0,0.0,1.0,2.196777151693962,1.4039645437292463,1.6695578444668913,0.7336687706999448,0.08520711878796479,-0.33684763169683807,-0.5910823859633483,-0.05173325255899521
1237648721757929562,157.9405308,0.38793755,16.60368,15.60907,15.17583,14.97156,14.79663,756,4,281,0.9058362,1,GALAXY,0.02836903,51957,-0.005708985,-0.000988318,349,0.8660254037844386,0.5000000000000001,-0.9267732948312717,0.3755601378264498,0.006770735806900164,1.0,0.0,0.0,-1.5769599253787197,-1.8450173178027922,-0.6247078391735598,0.44194513800504115,0.9341062672914372,-0.43210524334235806,1.0357087569264498,0.07127219535927598
1237648705678540909,246.6855041,0.951672581,18.33569,17.10593,16.90254,16.83963,16.81147,752,6,689,0.8516904,1,STAR,-0.0008205,52000,0.000440439,-0.001095135,392,0.8660254037844387,-0.4999999999999998,-0.3957232643688318,-0.9182196018867017,0.01660905621347912,0.0,0.0,1.0,0.05940428244987369,-0.27077639783022606,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,1.2319723973261527,-1.5346105212719297,0.3553346880697928
1237648703513428079,206.3741669,-0.781673248,18.28101,17.18856,16.70175,16.33173,16.14626,752,2,420,0.9047679,1,GALAXY,0.08813617,51943,-0.00286046,0.001156267,335,0.8660254037844386,0.5000000000000001,-0.8958287684008098,-0.44418994138647405,-0.013642348645635927,1.0,0.0,0.0,-0.13087988182200744,-0.1838747990051321,-0.6334526580058404,0.44194513800504115,0.9341062672914372,-0.3351386835454098,-0.5928678602748534,-0.5181161772353122
1237648722307121262,186.1006145,0.633756746,18.24211,17.02089,16.60702,16.46765,16.40135,756,5,469,0.8723025,1,STAR,0.000204169,54140,-0.001384136,-0.001409825,2532,0.8660254037844386,0.5000000000000001,-0.9942759770218872,-0.10626823442248379,0.011060916322789566,0.0,0.0,1.0,-0.22065337094734175,-0.3602125828004075,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6436290126202521,0.07847259379951699,0.19514286851876111
1237648705137279306,236.6565979,0.605062968,19.31868,18.05825,17.44019,17.10903,16.86737,752,5,622,0.8390486,1,GALAXY,0.07744272,51691,0.000229157,-0.002002394,83,0.49999999999999994,-0.8660254037844387,-0.5496251437307551,-0.8353446502630149,0.010560144691635364,1.0,0.0,0.0,0.5689230877727411,0.730774256812341,-0.7908593969868896,-0.35505864828599676,-1.385129336922007,0.749711477239165,-1.3699649643045986,0.1806840552309513
1237648722311315609,195.6813878,0.663847185,16.71803,15.21995,14.5131,14.12653,13.82457,756,5,533,0.8063461,1,GALAXY,0.04072757,51986,0.004850946,0.002374699,378,1.0,6.123233995736766e-17,-0.9627149762220361,-0.2702695650165935,0.01158605988011781,1.0,0.0,0.0,-2.20501423180785,-2.254253069162119,-0.6065935715924073,0.7336687706999448,0.08520711878796479,-0.5447306928095579,-0.24734467535147933,0.21030537408483063
1237648720717742123,234.4833105,-0.435145421,18.32956,17.18949,17.06201,17.0579,17.07818,756,2,793,0.8231857,1,STAR,-1.44e-05,51663,0.002377892,0.002950834,55,0.8660254037844387,-0.4999999999999998,-0.5809233179490838,-0.8139228587496754,-0.007594647311341986,0.0,0.0,1.0,0.2105304126178984,-0.1828967221939574,-0.8083490346514506,0.44194513800504137,-0.7636920297155072,0.6516367405422953,-1.3274068363557945,-0.3435004862237177
1237648722306269373,184.1292562,0.74217249,18.95719,17.96454,17.40565,17.02938,16.82817,756,5,456,0.8806506,1,GALAXY,0.120753,52000,-0.002323868,0.02272856,392,0.8660254037844387,-0.4999999999999998,-0.9973204693536731,-0.07200070432794259,0.012952991332094125,1.0,0.0,0.0,0.536190307086697,0.6322198718928219,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.6531691149192765,0.14655102362387842,0.2497728786553408
1237648720163504429,194.9380311,-0.871286929,18.88116,17.76976,17.39484,17.25322,17.20678,756,1,528,0.7951148,0,GALAXY,0.004120854,51689,-0.03977676,-0.03019435,81,0.49999999999999994,-0.8660254037844387,-0.9660934758128193,-0.25774438164668795,-0.015206239557231152,1.0,0.0,0.0,0.5259459133630076,0.4273706232040648,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,-0.5553174272141007,-0.22246121235508418,-0.5632705056487264
1237648722308104213,188.2751642,0.778333529,17.84363,15.9977,15.18216,14.7825,14.47518,756,5,484,0.8662488,1,GALAXY,0.03120707,51941,-0.002660833,0.00021747,333,0.8660254037844386,0.5000000000000001,-0.9894969626781515,-0.14391398135702474,0.01358406495430284,1.0,0.0,0.0,-1.5709611268337669,-1.4362968972364472,-0.6347019178390233,0.44194513800504115,0.9341062672914372,-0.6286536798687983,0.003682746565179012,0.2679939101729347
1237648703510413326,199.5125061,-0.672302056,18.4182,17.24102,16.8164,16.64818,16.56969,752,2,374,0.8685633,1,STAR,-6.48e-05,51984,0.000984341,-0.00151345,376,1.0,6.123233995736766e-17,-0.9425037201549773,-0.333989610270598,-0.011733615185536903,0.0,0.0,1.0,-0.02222865699123098,-0.12870285329092992,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.48139748994403797,-0.3739356673856824,-0.46300518651853034
1237648721209262496,131.0273547,-0.103491494,17.69436,16.30057,15.78662,15.51907,15.30988,756,3,101,0.8412104,1,GALAXY,0.0512229,51901,0.007389266,0.005839198,293,-2.4492935982947064e-16,1.0,-0.6564182040676773,0.7543950415866271,-0.001806266335919669,1.0,0.0,0.0,-0.9981279880530386,-1.1177698823973232,-0.6596871145026819,-1.4437860672719387,1.7830054157949091,0.4150689130903912,1.788330417708601,-0.1763721695308535
1237648721788862537,228.5620102,0.300875608,18.96831,17.94357,17.52737,17.34416,17.25019,756,4,753,0.8859733,1,STAR,0.000175979,51689,-0.000865973,0.001630828,81,0.49999999999999994,-0.8660254037844387,-0.6617999539354549,-0.7496620874686853,0.005251245863879166,0.0,0.0,1.0,0.6515416118089121,0.6101658173440851,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,0.3982048718345403,-1.1997415976869263,0.027399859124478048
1237648705136951671,235.9134928,0.436274203,19.51991,18.37838,17.87787,17.58082,17.45397,752,5,617,0.8345096,0,GALAXY,0.08779156,51663,0.01391513,0.01748698,55,0.8660254037844387,-0.4999999999999998,-0.5604277289291584,-0.8281683297230982,0.007614347704133286,1.0,0.0,0.0,0.9837025738951471,1.0674535359104633,-0.8083490346514506,0.44194513800504137,-0.7636920297155072,0.7158609180471701,-1.3557079509474652,0.0956298589141284
1237648720683335776,155.9057581,-0.456405253,19.40532,17.89528,17.04847,16.59534,16.33259,756,2,268,0.863869,0,GALAXY,0.1602293,51941,-0.005417883,-0.007146045,333,0.8660254037844386,0.5000000000000001,-0.9128462464991782,0.40822576845768055,-0.007965690145722357,1.0,0.0,0.0,0.1976988593321681,0.5593794418477277,-0.6347019178390233,0.44194513800504115,0.9341062672914372,-0.38846398846894253,1.1006047338603406,-0.3542136311591055
1237648704592347295,218.2039422,0.147019312,18.91661,18.00688,17.89687,17.59841,17.62219,752,4,499,0.8834109,0,GALAXY,0.05489514,51637,0.003157329,-0.002910406,29,0.8660254037844387,-0.4999999999999998,-0.7858117551344794,-0.6184604282405196,0.002565968242603434,1.0,0.0,0.0,1.0017084463049557,0.6767486591886528,-0.8245894124828287,0.44194513800504137,-0.7636920297155072,0.009606333624078863,-0.9390866007857249,-0.05013234385289913
1237648720685039769,159.8475235,-0.5342664,19.38251,17.92302,17.11018,16.66492,16.34558,756,2,294,0.872004,1,GALAXY,0.1141676,51913,0.003200986,-0.001479952,305,0.49999999999999994,0.8660254037844387,-0.9387382913621298,0.3445046772915133,-0.009324572632536098,1.0,0.0,0.0,0.2561800375642424,0.5885534749036189,-0.6521915555035843,-0.35505864828599676,1.5555435744979365,-0.46959828929951397,0.9740116639390656,-0.3934487374122878
1237648705678279073,246.0457522,0.963693545,19.36684,19.33224,19.10791,18.75849,18.72759,752,6,685,0.8494453,1,QUASAR,0.2272165,52000,0.002798626,-0.000304268,392,0.8660254037844387,-0.4999999999999998,-0.4059495948940522,-0.9137406925847106,0.016818832306919072,0.0,1.0,0.0,2.1493838001563503,2.070623801616694,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,1.199927567278245,-1.525712386163737,0.3613915674507265
1237648704591233112,215.7506758,0.160073083,18.9573,17.44931,16.65409,16.51495,16.20874,752,4,482,0.7924598,1,STAR,-7.26e-05,51609,-0.000601597,-0.003254158,1,1.0,6.123233995736766e-17,-0.8115639234486397,-0.5842569578921855,0.002793798707743997,0.0,0.0,1.0,-0.17604619124577378,0.09035480154725668,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.07108965551466417,-0.8711354368286347,-0.04355417937271536
